"id" "instruction" "strength_bin" "response" "rt" "y" "y_dummy"
"1957" "jf" "speed" "1" "light" 0.428 1 0
"1958" "jf" "speed" "4" "light" 0.392 1 0
"1959" "jf" "speed" "2" "dark" 0.405 0 1
"1960" "jf" "speed" "4" "light" 0.395 1 0
"1961" "jf" "speed" "3" "light" 0.35 1 0
"1962" "jf" "speed" "3" "dark" 0.487 0 1
"1963" "jf" "speed" "2" "dark" 0.416 0 1
"1964" "jf" "accuracy" "1" "dark" 0.921 0 1
"1965" "jf" "accuracy" "1" "dark" 0.634 0 1
"1966" "jf" "accuracy" "1" "light" 0.728 1 0
"1967" "jf" "accuracy" "3" "light" 0.555 1 0
"1968" "jf" "accuracy" "0" "dark" 0.629 0 1
"1969" "jf" "accuracy" "0" "dark" 0.685 0 1
"1970" "jf" "accuracy" "0" "dark" 0.502 0 1
"1971" "jf" "accuracy" "1" "dark" 0.519 0 1
"1972" "jf" "accuracy" "4" "light" 0.605 1 0
"1973" "jf" "accuracy" "4" "light" 0.75 1 0
"1974" "jf" "accuracy" "3" "light" 0.766 1 0
"1975" "jf" "accuracy" "3" "light" 0.972 1 0
"1976" "jf" "accuracy" "0" "dark" 0.472 0 1
"1977" "jf" "accuracy" "2" "light" 1.334 1 0
"1978" "jf" "accuracy" "2" "light" 2.72 1 0
"1979" "jf" "accuracy" "0" "dark" 0.539 0 1
"1980" "jf" "accuracy" "4" "light" 0.629 1 0
"1981" "jf" "accuracy" "2" "dark" 1.895 0 1
"1982" "jf" "accuracy" "2" "dark" 1.975 0 1
"1983" "jf" "accuracy" "2" "light" 1.432 1 0
"1984" "jf" "accuracy" "4" "light" 0.642 1 0
"1985" "jf" "accuracy" "2" "dark" 0.83 0 1
"1986" "jf" "accuracy" "3" "dark" 2.355 0 1
"1987" "jf" "accuracy" "2" "light" 4.84 1 0
"1988" "jf" "accuracy" "2" "light" 1.593 1 0
"1989" "jf" "accuracy" "1" "dark" 0.71 0 1
"1990" "jf" "accuracy" "4" "light" 0.629 1 0
"1991" "jf" "accuracy" "3" "dark" 0.869 0 1
"1992" "jf" "accuracy" "3" "light" 2.525 1 0
"1993" "jf" "accuracy" "0" "dark" 0.545 0 1
"1994" "jf" "accuracy" "1" "dark" 0.598 0 1
"1995" "jf" "accuracy" "0" "dark" 0.516 0 1
"1996" "jf" "accuracy" "3" "light" 0.71 1 0
"1997" "jf" "accuracy" "1" "dark" 0.787 0 1
"1998" "jf" "accuracy" "2" "light" 0.587 1 0
"1999" "jf" "accuracy" "0" "dark" 0.439 0 1
"2000" "jf" "accuracy" "2" "light" 0.662 1 0
"2001" "jf" "accuracy" "4" "light" 0.525 1 0
"2002" "jf" "accuracy" "1" "dark" 0.556 0 1
"2003" "jf" "accuracy" "0" "dark" 0.706 0 1
"2004" "jf" "accuracy" "4" "light" 0.728 1 0
"2005" "jf" "accuracy" "0" "dark" 0.604 0 1
"2006" "jf" "accuracy" "1" "dark" 0.849 0 1
"2007" "jf" "accuracy" "0" "dark" 1.013 0 1
"2008" "jf" "accuracy" "0" "dark" 0.585 0 1
"2009" "jf" "accuracy" "0" "dark" 0.648 0 1
"2010" "jf" "accuracy" "4" "light" 0.67 1 0
"2011" "jf" "accuracy" "0" "dark" 0.554 0 1
"2012" "jf" "accuracy" "0" "dark" 0.783 0 1
"2013" "jf" "accuracy" "0" "dark" 0.567 0 1
"2014" "jf" "accuracy" "4" "light" 0.78 1 0
"2015" "jf" "accuracy" "0" "dark" 0.918 0 1
"2016" "jf" "accuracy" "4" "light" 0.514 1 0
"2017" "jf" "accuracy" "1" "dark" 1.134 0 1
"2018" "jf" "accuracy" "4" "light" 0.663 1 0
"2019" "jf" "accuracy" "1" "dark" 0.687 0 1
"2020" "jf" "accuracy" "0" "dark" 0.733 0 1
"2021" "jf" "accuracy" "4" "light" 0.579 1 0
"2022" "jf" "accuracy" "1" "dark" 0.473 0 1
"2023" "jf" "accuracy" "0" "dark" 0.674 0 1
"2024" "jf" "accuracy" "4" "light" 0.595 1 0
"2025" "jf" "accuracy" "3" "dark" 1.929 0 1
"2026" "jf" "accuracy" "2" "light" 0.917 1 0
"2027" "jf" "accuracy" "4" "light" 0.732 1 0
"2028" "jf" "accuracy" "0" "dark" 0.604 0 1
"2029" "jf" "accuracy" "1" "dark" 0.981 0 1
"2030" "jf" "accuracy" "4" "light" 0.561 1 0
"2031" "jf" "accuracy" "4" "light" 0.739 1 0
"2032" "jf" "accuracy" "3" "dark" 0.953 0 1
"2033" "jf" "accuracy" "0" "dark" 0.615 0 1
"2034" "jf" "accuracy" "2" "light" 0.597 1 0
"2035" "jf" "accuracy" "2" "dark" 0.63 0 1
"2036" "jf" "accuracy" "0" "dark" 0.65 0 1
"2037" "jf" "accuracy" "0" "dark" 0.601 0 1
"2038" "jf" "accuracy" "0" "dark" 0.66 0 1
"2039" "jf" "accuracy" "4" "light" 0.629 1 0
"2040" "jf" "accuracy" "0" "dark" 0.49 0 1
"2041" "jf" "accuracy" "1" "dark" 0.468 0 1
"2042" "jf" "accuracy" "4" "light" 0.612 1 0
"2043" "jf" "accuracy" "0" "dark" 0.488 0 1
"2044" "jf" "accuracy" "0" "dark" 0.444 0 1
"2045" "jf" "accuracy" "2" "light" 0.579 1 0
"2046" "jf" "accuracy" "4" "light" 0.508 1 0
"2047" "jf" "accuracy" "2" "dark" 0.473 0 1
"2048" "jf" "accuracy" "4" "light" 0.481 1 0
"2049" "jf" "accuracy" "0" "dark" 0.488 0 1
"2050" "jf" "accuracy" "4" "light" 0.597 1 0
"2051" "jf" "accuracy" "3" "light" 0.6 1 0
"2052" "jf" "accuracy" "4" "light" 0.501 1 0
"2053" "jf" "accuracy" "1" "dark" 0.555 0 1
"2054" "jf" "accuracy" "4" "light" 0.507 1 0
"2055" "jf" "accuracy" "1" "dark" 0.441 0 1
"2056" "jf" "accuracy" "4" "light" 0.464 1 0
"2057" "jf" "accuracy" "0" "dark" 0.473 0 1
"2058" "jf" "accuracy" "2" "dark" 0.718 0 1
"2059" "jf" "accuracy" "2" "dark" 0.549 0 1
"2060" "jf" "accuracy" "3" "light" 0.464 1 0
"2061" "jf" "accuracy" "1" "dark" 0.432 0 1
"2062" "jf" "accuracy" "4" "light" 0.546 1 0
"2063" "jf" "accuracy" "4" "light" 0.485 1 0
"2064" "jf" "accuracy" "4" "dark" 0.623 0 1
"2065" "jf" "accuracy" "1" "dark" 0.777 0 1
"2066" "jf" "accuracy" "4" "light" 0.612 1 0
"2067" "jf" "accuracy" "4" "light" 0.55 1 0
"2068" "jf" "accuracy" "4" "light" 0.683 1 0
"2069" "jf" "accuracy" "4" "light" 0.525 1 0
"2070" "jf" "accuracy" "2" "dark" 0.539 0 1
"2071" "jf" "accuracy" "2" "dark" 0.626 0 1
"2072" "jf" "accuracy" "2" "dark" 0.494 0 1
"2073" "jf" "accuracy" "4" "light" 0.54 1 0
"2074" "jf" "accuracy" "2" "dark" 0.755 0 1
"2075" "jf" "accuracy" "0" "dark" 0.452 0 1
"2076" "jf" "accuracy" "4" "light" 0.498 1 0
"2077" "jf" "accuracy" "4" "light" 0.5 1 0
"2078" "jf" "accuracy" "1" "dark" 0.374 0 1
"2079" "jf" "accuracy" "2" "light" 0.581 1 0
"2080" "jf" "accuracy" "4" "light" 0.476 1 0
"2081" "jf" "accuracy" "1" "dark" 0.507 0 1
"2082" "jf" "accuracy" "4" "light" 0.463 1 0
"2083" "jf" "accuracy" "4" "light" 0.467 1 0
"2084" "jf" "accuracy" "4" "light" 0.452 1 0
"2085" "jf" "accuracy" "4" "light" 0.401 1 0
"2086" "jf" "accuracy" "2" "dark" 0.589 0 1
"2087" "jf" "accuracy" "0" "dark" 0.478 0 1
"2088" "jf" "accuracy" "3" "light" 0.512 1 0
"2089" "jf" "accuracy" "4" "light" 0.452 1 0
"2090" "jf" "accuracy" "1" "dark" 0.439 0 1
"2091" "jf" "accuracy" "3" "light" 0.43 1 0
"2092" "jf" "accuracy" "2" "light" 0.517 1 0
"2093" "jf" "accuracy" "0" "dark" 0.39 0 1
"2094" "jf" "accuracy" "3" "light" 0.38 1 0
"2095" "jf" "accuracy" "0" "dark" 0.406 0 1
"2096" "jf" "accuracy" "1" "dark" 0.433 0 1
"2097" "jf" "accuracy" "2" "light" 0.446 1 0
"2098" "jf" "accuracy" "0" "dark" 0.364 0 1
"2099" "jf" "accuracy" "3" "light" 0.395 1 0
"2100" "jf" "accuracy" "0" "dark" 0.463 0 1
"2101" "jf" "accuracy" "4" "light" 0.384 1 0
"2102" "jf" "accuracy" "0" "dark" 0.473 0 1
"2103" "jf" "accuracy" "1" "light" 0.48 1 0
"2104" "jf" "accuracy" "3" "light" 1.237 1 0
"2105" "jf" "accuracy" "4" "light" 0.567 1 0
"2106" "jf" "accuracy" "4" "light" 0.774 1 0
"2107" "jf" "accuracy" "4" "light" 0.939 1 0
"2108" "jf" "accuracy" "2" "dark" 0.918 0 1
"2109" "jf" "accuracy" "3" "light" 0.513 1 0
"2110" "jf" "accuracy" "1" "dark" 0.471 0 1
"2111" "jf" "accuracy" "2" "light" 0.513 1 0
"2112" "jf" "accuracy" "0" "dark" 0.48 0 1
"2113" "jf" "accuracy" "1" "dark" 0.502 0 1
"2114" "jf" "accuracy" "0" "dark" 0.418 0 1
"2115" "jf" "accuracy" "1" "dark" 0.494 0 1
"2116" "jf" "accuracy" "4" "light" 0.43 1 0
"2117" "jf" "accuracy" "2" "dark" 0.399 0 1
"2118" "jf" "accuracy" "1" "dark" 0.493 0 1
"2119" "jf" "accuracy" "2" "light" 0.572 1 0
"2120" "jf" "accuracy" "2" "dark" 2.053 0 1
"2121" "jf" "accuracy" "4" "light" 0.662 1 0
"2122" "jf" "accuracy" "4" "light" 0.765 1 0
"2123" "jf" "accuracy" "0" "dark" 0.54 0 1
"2124" "jf" "accuracy" "0" "dark" 0.932 0 1
"2125" "jf" "accuracy" "0" "dark" 0.667 0 1
"2126" "jf" "accuracy" "4" "light" 0.646 1 0
"2127" "jf" "accuracy" "0" "dark" 0.604 0 1
"2128" "jf" "accuracy" "3" "light" 0.746 1 0
"2129" "jf" "accuracy" "4" "light" 0.715 1 0
"2130" "jf" "accuracy" "3" "dark" 0.786 0 1
"2131" "jf" "accuracy" "4" "light" 0.66 1 0
"2132" "jf" "accuracy" "0" "dark" 0.635 0 1
"2133" "jf" "accuracy" "1" "dark" 0.517 0 1
"2134" "jf" "accuracy" "4" "light" 0.619 1 0
"2135" "jf" "accuracy" "4" "light" 0.584 1 0
"2136" "jf" "accuracy" "2" "dark" 0.844 0 1
"2137" "jf" "accuracy" "1" "dark" 0.99 0 1
"2138" "jf" "accuracy" "0" "dark" 0.65 0 1
"2139" "jf" "accuracy" "1" "dark" 0.602 0 1
"2140" "jf" "accuracy" "4" "light" 0.678 1 0
"2141" "jf" "accuracy" "1" "dark" 0.639 0 1
"2142" "jf" "accuracy" "3" "light" 0.629 1 0
"2143" "jf" "accuracy" "1" "dark" 0.573 0 1
"2144" "jf" "accuracy" "1" "dark" 0.633 0 1
"2145" "jf" "accuracy" "4" "light" 0.613 1 0
"2146" "jf" "accuracy" "3" "light" 0.773 1 0
"2147" "jf" "accuracy" "2" "dark" 0.647 0 1
"2148" "jf" "accuracy" "3" "light" 0.62 1 0
"2149" "jf" "accuracy" "4" "light" 0.65 1 0
"2150" "jf" "accuracy" "4" "light" 0.566 1 0
"2151" "jf" "accuracy" "2" "dark" 0.64 0 1
"2152" "jf" "accuracy" "1" "dark" 0.98 0 1
"2153" "jf" "accuracy" "2" "light" 0.588 1 0
"2154" "jf" "accuracy" "0" "dark" 0.455 0 1
"2155" "jf" "accuracy" "2" "light" 0.621 1 0
"2156" "jf" "accuracy" "3" "light" 0.543 1 0
"2157" "jf" "accuracy" "0" "dark" 0.597 0 1
"2158" "jf" "accuracy" "4" "light" 0.53 1 0
"2159" "jf" "accuracy" "4" "light" 0.534 1 0
"2160" "jf" "accuracy" "4" "light" 0.748 1 0
"2161" "jf" "accuracy" "2" "dark" 0.614 0 1
"2162" "jf" "accuracy" "4" "light" 0.58 1 0
"2163" "jf" "accuracy" "4" "light" 0.552 1 0
"2164" "jf" "accuracy" "4" "light" 0.584 1 0
"2165" "jf" "accuracy" "0" "dark" 0.589 0 1
"2166" "jf" "speed" "2" "light" 0.386 1 0
"2167" "jf" "speed" "1" "dark" 0.353 0 1
"2168" "jf" "speed" "3" "dark" 0.341 0 1
"2169" "jf" "speed" "2" "light" 0.38 1 0
"2170" "jf" "speed" "2" "light" 0.381 1 0
"2171" "jf" "speed" "3" "light" 0.316 1 0
"2172" "jf" "speed" "1" "dark" 0.315 0 1
"2173" "jf" "speed" "4" "light" 0.28 1 0
"2174" "jf" "speed" "4" "light" 0.309 1 0
"2175" "jf" "speed" "0" "dark" 0.299 0 1
"2176" "jf" "speed" "1" "light" 0.378 1 0
"2177" "jf" "speed" "2" "dark" 0.238 0 1
"2178" "jf" "speed" "3" "light" 0.337 1 0
"2179" "jf" "speed" "3" "light" 0.31 1 0
"2180" "jf" "speed" "4" "light" 0.266 1 0
"2181" "jf" "speed" "1" "dark" 0.289 0 1
"2182" "jf" "speed" "4" "dark" 0.267 0 1
"2183" "jf" "speed" "0" "dark" 0.309 0 1
"2184" "jf" "speed" "0" "dark" 0.3 0 1
"2185" "jf" "speed" "4" "light" 0.278 1 0
"2186" "jf" "speed" "3" "dark" 0.222 0 1
"2187" "jf" "speed" "2" "dark" 0.382 0 1
"2188" "jf" "speed" "2" "dark" 0.399 0 1
"2189" "jf" "speed" "3" "light" 0.309 1 0
"2190" "jf" "speed" "4" "dark" 0.239 0 1
"2191" "jf" "speed" "2" "dark" 0.307 0 1
"2192" "jf" "speed" "0" "dark" 0.301 0 1
"2193" "jf" "speed" "4" "light" 0.294 1 0
"2194" "jf" "speed" "3" "light" 0.284 1 0
"2195" "jf" "speed" "4" "light" 0.282 1 0
"2196" "jf" "speed" "0" "dark" 0.421 0 1
"2197" "jf" "speed" "3" "light" 0.261 1 0
"2198" "jf" "speed" "0" "dark" 0.271 0 1
"2199" "jf" "speed" "1" "dark" 0.333 0 1
"2200" "jf" "speed" "4" "light" 0.328 1 0
"2201" "jf" "speed" "4" "light" 0.333 1 0
"2202" "jf" "speed" "0" "dark" 0.206 0 1
"2203" "jf" "speed" "1" "dark" 0.365 0 1
"2204" "jf" "speed" "0" "dark" 0.366 0 1
"2205" "jf" "speed" "4" "light" 0.294 1 0
"2206" "jf" "speed" "4" "light" 0.316 1 0
"2207" "jf" "speed" "4" "light" 0.298 1 0
"2208" "jf" "speed" "1" "dark" 0.322 0 1
"2209" "jf" "speed" "4" "light" 0.337 1 0
"2210" "jf" "speed" "3" "dark" 0.273 0 1
"2211" "jf" "speed" "0" "dark" 0.364 0 1
"2212" "jf" "speed" "4" "light" 0.273 1 0
"2213" "jf" "speed" "0" "dark" 0.335 0 1
"2214" "jf" "speed" "4" "light" 0.239 1 0
"2215" "jf" "speed" "1" "dark" 0.238 0 1
"2216" "jf" "speed" "3" "light" 0.231 1 0
"2217" "jf" "speed" "0" "dark" 0.256 0 1
"2218" "jf" "speed" "4" "light" 0.18 1 0
"2219" "jf" "speed" "2" "dark" 0.289 0 1
"2220" "jf" "speed" "4" "light" 0.345 1 0
"2221" "jf" "speed" "4" "light" 0.382 1 0
"2222" "jf" "speed" "4" "light" 0.284 1 0
"2223" "jf" "speed" "2" "dark" 0.337 0 1
"2224" "jf" "speed" "3" "light" 0.262 1 0
"2225" "jf" "speed" "4" "dark" 0.255 0 1
"2226" "jf" "speed" "4" "dark" 0.342 0 1
"2227" "jf" "speed" "2" "light" 0.36 1 0
"2228" "jf" "speed" "0" "dark" 0.414 0 1
"2229" "jf" "speed" "1" "dark" 0.376 0 1
"2230" "jf" "speed" "0" "dark" 0.382 0 1
"2231" "jf" "speed" "4" "light" 0.394 1 0
"2232" "jf" "speed" "2" "dark" 0.419 0 1
"2233" "jf" "speed" "4" "light" 0.436 1 0
"2234" "jf" "speed" "4" "light" 0.365 1 0
"2235" "jf" "speed" "0" "dark" 0.353 0 1
"2236" "jf" "speed" "0" "dark" 0.351 0 1
"2237" "jf" "speed" "0" "dark" 0.333 0 1
"2238" "jf" "speed" "0" "dark" 0.301 0 1
"2239" "jf" "speed" "0" "dark" 0.317 0 1
"2240" "jf" "speed" "2" "light" 0.428 1 0
"2241" "jf" "speed" "0" "dark" 0.27 0 1
"2242" "jf" "speed" "1" "dark" 0.35 0 1
"2243" "jf" "speed" "4" "light" 0.355 1 0
"2244" "jf" "speed" "0" "dark" 0.355 0 1
"2245" "jf" "speed" "3" "light" 0.345 1 0
"2246" "jf" "speed" "4" "light" 0.35 1 0
"2247" "jf" "speed" "4" "light" 0.35 1 0
"2248" "jf" "speed" "0" "dark" 0.422 0 1
"2249" "jf" "speed" "0" "dark" 0.359 0 1
"2250" "jf" "speed" "2" "light" 0.311 1 0
"2251" "jf" "speed" "4" "light" 0.409 1 0
"2252" "jf" "speed" "4" "dark" 0.288 0 1
"2253" "jf" "speed" "1" "dark" 0.36 0 1
"2254" "jf" "speed" "0" "dark" 0.35 0 1
"2255" "jf" "speed" "3" "light" 0.41 1 0
"2256" "jf" "speed" "2" "light" 0.384 1 0
"2257" "jf" "speed" "3" "light" 0.393 1 0
"2258" "jf" "speed" "3" "light" 0.41 1 0
"2259" "jf" "speed" "3" "light" 0.433 1 0
"2260" "jf" "speed" "1" "dark" 0.455 0 1
"2261" "jf" "speed" "1" "light" 0.43 1 0
"2262" "jf" "speed" "2" "light" 0.426 1 0
"2263" "jf" "speed" "0" "dark" 0.372 0 1
"2264" "jf" "speed" "1" "dark" 0.467 0 1
"2265" "jf" "speed" "4" "light" 0.413 1 0
"2266" "jf" "speed" "0" "dark" 0.487 0 1
"2267" "jf" "speed" "2" "dark" 0.353 0 1
"2268" "jf" "speed" "4" "dark" 0.316 0 1
"2269" "jf" "speed" "0" "dark" 0.358 0 1
"2270" "jf" "speed" "2" "dark" 0.433 0 1
"2271" "jf" "speed" "3" "light" 0.305 1 0
"2272" "jf" "speed" "4" "light" 0.333 1 0
"2273" "jf" "speed" "3" "dark" 0.371 0 1
"2274" "jf" "speed" "4" "dark" 0.329 0 1
"2275" "jf" "speed" "0" "dark" 0.353 0 1
"2276" "jf" "speed" "4" "dark" 0.317 0 1
"2277" "jf" "speed" "4" "light" 0.369 1 0
"2278" "jf" "speed" "4" "light" 0.35 1 0
"2279" "jf" "speed" "3" "light" 0.35 1 0
"2280" "jf" "speed" "0" "dark" 0.305 0 1
"2281" "jf" "speed" "4" "light" 0.296 1 0
"2282" "jf" "speed" "0" "light" 0.333 1 0
"2283" "jf" "speed" "2" "dark" 0.321 0 1
"2284" "jf" "speed" "0" "dark" 0.344 0 1
"2285" "jf" "speed" "4" "light" 0.312 1 0
"2286" "jf" "speed" "4" "light" 0.384 1 0
"2287" "jf" "speed" "3" "dark" 0.404 0 1
"2288" "jf" "speed" "4" "light" 0.345 1 0
"2289" "jf" "speed" "4" "dark" 0.389 0 1
"2290" "jf" "speed" "1" "dark" 0.37 0 1
"2291" "jf" "speed" "0" "dark" 0.383 0 1
"2292" "jf" "speed" "3" "light" 0.359 1 0
"2293" "jf" "speed" "0" "dark" 0.405 0 1
"2294" "jf" "speed" "0" "dark" 0.365 0 1
"2295" "jf" "speed" "4" "light" 0.345 1 0
"2296" "jf" "speed" "4" "light" 0.416 1 0
"2297" "jf" "speed" "1" "dark" 0.388 0 1
"2298" "jf" "speed" "0" "dark" 0.383 0 1
"2299" "jf" "speed" "3" "light" 0.354 1 0
"2300" "jf" "speed" "2" "dark" 0.297 0 1
"2301" "jf" "speed" "0" "dark" 0.335 0 1
"2302" "jf" "speed" "4" "light" 0.393 1 0
"2303" "jf" "speed" "4" "light" 0.367 1 0
"2304" "jf" "speed" "2" "dark" 0.413 0 1
"2305" "jf" "speed" "0" "dark" 0.328 0 1
"2306" "jf" "speed" "3" "light" 0.362 1 0
"2307" "jf" "speed" "0" "dark" 0.331 0 1
"2308" "jf" "speed" "4" "light" 0.312 1 0
"2309" "jf" "speed" "1" "dark" 0.272 0 1
"2310" "jf" "speed" "2" "dark" 0.35 0 1
"2311" "jf" "speed" "3" "light" 0.321 1 0
"2312" "jf" "speed" "2" "light" 0.375 1 0
"2313" "jf" "speed" "4" "dark" 0.332 0 1
"2314" "jf" "speed" "4" "light" 0.401 1 0
"2315" "jf" "speed" "0" "dark" 0.322 0 1
"2316" "jf" "speed" "3" "dark" 0.367 0 1
"2317" "jf" "speed" "4" "light" 0.329 1 0
"2318" "jf" "speed" "3" "light" 0.382 1 0
"2319" "jf" "speed" "0" "dark" 0.381 0 1
"2320" "jf" "speed" "0" "dark" 0.367 0 1
"2321" "jf" "speed" "4" "light" 0.346 1 0
"2322" "jf" "speed" "1" "dark" 0.388 0 1
"2323" "jf" "speed" "2" "dark" 0.383 0 1
"2324" "jf" "speed" "4" "light" 0.41 1 0
"2325" "jf" "speed" "2" "dark" 0.404 0 1
"2326" "jf" "speed" "4" "light" 0.311 1 0
"2327" "jf" "speed" "4" "light" 0.434 1 0
"2328" "jf" "speed" "1" "dark" 0.37 0 1
"2329" "jf" "speed" "1" "dark" 0.368 0 1
"2330" "jf" "speed" "4" "light" 0.354 1 0
"2331" "jf" "speed" "4" "light" 0.333 1 0
"2332" "jf" "speed" "3" "dark" 0.447 0 1
"2333" "jf" "speed" "4" "light" 0.379 1 0
"2334" "jf" "speed" "3" "light" 0.414 1 0
"2335" "jf" "speed" "2" "dark" 0.381 0 1
"2336" "jf" "speed" "1" "dark" 0.38 0 1
"2337" "jf" "speed" "0" "dark" 0.385 0 1
"2338" "jf" "speed" "1" "dark" 0.359 0 1
"2339" "jf" "speed" "4" "light" 0.362 1 0
"2340" "jf" "speed" "0" "dark" 0.404 0 1
"2341" "jf" "speed" "3" "light" 0.395 1 0
"2342" "jf" "speed" "3" "light" 0.416 1 0
"2343" "jf" "speed" "0" "dark" 0.314 0 1
"2344" "jf" "speed" "0" "dark" 0.376 0 1
"2345" "jf" "speed" "1" "dark" 0.366 0 1
"2346" "jf" "speed" "1" "dark" 0.393 0 1
"2347" "jf" "speed" "1" "dark" 0.327 0 1
"2348" "jf" "speed" "3" "light" 0.363 1 0
"2349" "jf" "speed" "4" "light" 0.4 1 0
"2350" "jf" "speed" "1" "dark" 0.314 0 1
"2351" "jf" "speed" "4" "light" 0.356 1 0
"2352" "jf" "speed" "3" "light" 0.4 1 0
"2353" "jf" "speed" "2" "dark" 0.34 0 1
"2354" "jf" "speed" "4" "dark" 0.376 0 1
"2355" "jf" "speed" "2" "dark" 0.46 0 1
"2356" "jf" "speed" "2" "light" 0.354 1 0
"2357" "jf" "speed" "4" "light" 0.383 1 0
"2358" "jf" "speed" "4" "light" 0.384 1 0
"2359" "jf" "speed" "4" "light" 0.317 1 0
"2360" "jf" "speed" "3" "dark" 0.439 0 1
"2361" "jf" "speed" "2" "dark" 0.443 0 1
"2362" "jf" "speed" "4" "light" 0.306 1 0
"2363" "jf" "speed" "4" "light" 0.3 1 0
"2364" "jf" "speed" "4" "light" 0.367 1 0
"2365" "jf" "speed" "0" "dark" 0.322 0 1
"2366" "jf" "speed" "4" "light" 0.313 1 0
"2367" "jf" "speed" "0" "dark" 0.29 0 1
"2368" "jf" "speed" "0" "dark" 0.301 0 1
"2369" "jf" "speed" "4" "light" 0.34 1 0
"2370" "jf" "speed" "0" "dark" 0.356 0 1
"2371" "jf" "speed" "1" "dark" 0.318 0 1
"2372" "jf" "speed" "3" "light" 0.537 1 0
"2373" "jf" "speed" "0" "dark" 0.263 0 1
"2374" "jf" "speed" "2" "dark" 0.301 0 1
"2375" "jf" "speed" "0" "dark" 0.301 0 1
"2376" "jf" "speed" "0" "dark" 0.268 0 1
"2377" "jf" "speed" "1" "dark" 0.285 0 1
"2378" "jf" "speed" "0" "dark" 0.278 0 1
"2379" "jf" "speed" "3" "light" 0.323 1 0
"2380" "jf" "speed" "4" "light" 0.343 1 0
"2381" "jf" "speed" "2" "dark" 0.321 0 1
"2382" "jf" "speed" "2" "light" 0.395 1 0
"2383" "jf" "speed" "3" "light" 0.317 1 0
"2384" "jf" "speed" "4" "light" 0.333 1 0
"2385" "jf" "speed" "4" "light" 0.311 1 0
"2386" "jf" "speed" "4" "light" 0.317 1 0
"2387" "jf" "speed" "2" "dark" 0.289 0 1
"2388" "jf" "speed" "3" "light" 0.246 1 0
"2389" "jf" "speed" "4" "light" 0.285 1 0
"2390" "jf" "speed" "3" "light" 0.266 1 0
"2391" "jf" "speed" "2" "dark" 0.364 0 1
"2392" "jf" "speed" "0" "dark" 0.278 0 1
"2393" "jf" "speed" "3" "light" 0.28 1 0
"2394" "jf" "speed" "0" "dark" 0.237 0 1
"2395" "jf" "speed" "2" "dark" 0.302 0 1
"2396" "jf" "speed" "4" "light" 0.255 1 0
"2397" "jf" "speed" "2" "light" 0.235 1 0
"2398" "jf" "speed" "0" "dark" 0.255 0 1
"2399" "jf" "speed" "0" "light" 0.33 1 0
"2400" "jf" "speed" "3" "dark" 0.207 0 1
"2401" "jf" "speed" "2" "light" 0.308 1 0
"2402" "jf" "speed" "4" "light" 0.344 1 0
"2403" "jf" "speed" "3" "dark" 0.272 0 1
"2404" "jf" "speed" "1" "light" 0.234 1 0
"2405" "jf" "speed" "2" "dark" 0.235 0 1
"2406" "jf" "speed" "4" "dark" 0.262 0 1
"2407" "jf" "speed" "0" "dark" 0.252 0 1
"2408" "jf" "speed" "4" "light" 0.28 1 0
"2409" "jf" "speed" "4" "dark" 0.157 0 1
"2410" "jf" "speed" "4" "dark" 0.26 0 1
"2411" "jf" "speed" "4" "light" 0.307 1 0
"2412" "jf" "speed" "4" "light" 0.294 1 0
"2413" "jf" "speed" "2" "dark" 0.287 0 1
"2414" "jf" "speed" "4" "light" 0.246 1 0
"2415" "jf" "speed" "4" "light" 0.284 1 0
"2416" "jf" "speed" "0" "dark" 0.271 0 1
"2417" "jf" "speed" "0" "dark" 0.317 0 1
"2418" "jf" "speed" "2" "dark" 0.3 0 1
"2419" "jf" "speed" "0" "dark" 0.35 0 1
"2420" "jf" "speed" "4" "light" 0.264 1 0
"2421" "jf" "speed" "4" "light" 0.285 1 0
"2422" "jf" "speed" "4" "light" 0.284 1 0
"2423" "jf" "speed" "0" "dark" 0.223 0 1
"2424" "jf" "speed" "4" "light" 0.263 1 0
"2425" "jf" "speed" "0" "dark" 0.207 0 1
"2426" "jf" "speed" "0" "dark" 0.279 0 1
"2427" "jf" "speed" "0" "dark" 0.378 0 1
"2428" "jf" "speed" "4" "light" 0.263 1 0
"2429" "jf" "speed" "0" "dark" 0.284 0 1
"2430" "jf" "speed" "4" "dark" 0.252 0 1
"2431" "jf" "speed" "2" "dark" 0.295 0 1
"2432" "jf" "speed" "2" "light" 0.29 1 0
"2433" "jf" "speed" "4" "light" 0.426 1 0
"2434" "jf" "speed" "1" "dark" 0.406 0 1
"2435" "jf" "speed" "3" "light" 0.43 1 0
"2436" "jf" "speed" "3" "light" 0.393 1 0
"2437" "jf" "speed" "0" "dark" 0.365 0 1
"2438" "jf" "speed" "2" "light" 0.395 1 0
"2439" "jf" "speed" "3" "light" 0.361 1 0
"2440" "jf" "speed" "2" "light" 0.367 1 0
"2441" "jf" "speed" "0" "dark" 0.316 0 1
"2442" "jf" "speed" "0" "dark" 0.336 0 1
"2443" "jf" "speed" "0" "dark" 0.386 0 1
"2444" "jf" "speed" "1" "dark" 0.353 0 1
"2445" "jf" "speed" "3" "light" 0.348 1 0
"2446" "jf" "speed" "3" "light" 0.352 1 0
"2447" "jf" "speed" "3" "dark" 0.349 0 1
"2448" "jf" "speed" "3" "light" 0.363 1 0
